TIME_PERIOD,OBS_VALUE
2017-S1,764604.870
2017-S2,941562.573
2018-S1,1128609.626
2018-S2,1039704.136
2019-S1,844278.302
2019-S2,763824.757
2020-S1,738243.267
2020-S2,738479.491
2021-S1,822654.713
2021-S2,796954.282
2022-S1,708625.405
2022-S2,772234.517
2023-S1,759154.365
2023-S2,821092.769
2024-S1,850267.904
2024-S2,884649.150
2025-S1,970309.300
2025-S2,1058804.743
2015-S1,8618.000
2015-S2,8701.000
2016-S1,8774.000
2016-S2,7734.000
2017-S1,6692.000
2017-S2,19631.000
2018-S1,13265.000
2018-S2,11563.000
2019-S1,12133.000
2019-S2,15408.000
2020-S1,6857.000
2020-S2,16429.000
2021-S1,9111.000
2021-S2,7604.000
2022-S1,7155.000
2022-S2,4497.000
2023-S1,2888.000
2023-S2,1753.000
2024-S1,1458.000
2024-S2,1171.000
2025-S1,2156.000
2025-S2,3097.000
2015-S1,6259.000
2015-S2,5442.000
2016-S1,16087.000
2016-S2,14988.638
2017-S1,15885.847
2017-S2,15578.280
2018-S1,17289.387
2018-S2,16270.939
2019-S1,7295.252
2019-S2,7799.799
2020-S1,10934.031
2020-S2,9960.463
2021-S1,8459.976
2021-S2,8275.942
2022-S1,8482.000
2022-S2,6761.000
2023-S1,7483.000
2023-S2,8475.000
2024-S1,10039.000
2024-S2,9845.000
2025-S1,11933.839
2025-S2,10789.966
2015-S1,59605.000
2015-S2,69244.000
2016-S1,82071.000
2016-S2,70669.000
2017-S1,85508.000
2017-S2,143359.000
2018-S1,177239.000
2018-S2,205611.000
2019-S1,114459.000
2019-S2,107520.000
2020-S1,114635.000
2020-S2,109305.000
2021-S1,45932.000
2021-S2,42486.000
2022-S1,45477.000
2022-S2,30346.000
2023-S1,31274.000
2023-S2,21544.000
2024-S1,19638.000
2024-S2,20932.000
2025-S1,30699.000
2025-S2,45852.000
2015-S1,108316.000
2015-S2,82963.000
2016-S1,63251.000
2016-S2,45075.000
2017-S1,42724.000
2017-S2,43783.000
2018-S1,29827.000
2018-S2,28049.000
2019-S1,20375.000
2019-S2,22655.000
2020-S1,33747.000
2020-S2,35263.000
2021-S1,56878.000
2021-S2,57191.000
2022-S1,53378.000
2022-S2,52936.000
2023-S1,55595.000
2023-S2,51715.000
2024-S1,49804.000
2024-S2,48134.000
2025-S1,52884.000
2025-S2,48501.000
2015-S1,26138.860
2015-S2,18299.432
2016-S1,18804.814
2016-S2,14633.021
2017-S1,16141.821
2017-S2,17007.835
2018-S1,15777.867
2018-S2,12422.879
2019-S1,11459.796
2019-S2,9996.200
2020-S1,11072.762
2020-S2,6183.759
2021-S1,4482.322
2021-S2,2900.554
2022-S1,2246.792
2022-S2,1396.014
2023-S1,2017.273
2023-S2,1212.765
2024-S1,1847.674
2024-S2,1078.349
2025-S1,1596.123
2025-S2,1102.586
2015-S1,6782070.500
2015-S2,5718139.000
2016-S1,5470403.500
2016-S2,4372030.500
2017-S1,4277922.000
2017-S2,4131012.500
2018-S1,3701120.000
2018-S2,3677689.000
2019-S1,3321728.000
2019-S2,3187154.000
2020-S1,3842563.500
2020-S2,3668428.000
2021-S1,3848459.000
2021-S2,3484269.000
2022-S1,3716036.000
2022-S2,3717730.500
2023-S1,4152909.000
2023-S2,2369619.500
2024-S1,2547327.000
2024-S2,2477776.500
2025-S1,3308341.500
2025-S2,2937816.000
2015-S1,892317.000
2015-S2,636568.000
2016-S1,518957.000
2016-S2,352000.000
2017-S1,301932.000
2017-S2,295436.000
2018-S1,282736.000
2018-S2,294194.000
2019-S1,443813.000
2019-S2,463993.000
2020-S1,446881.000
2020-S2,426712.000
2021-S1,503335.000
2021-S2,429614.000
2022-S1,441930.000
2022-S2,464263.000
2023-S1,430890.000
2023-S2,311132.000
2024-S1,363492.000
2024-S2,426357.000
2025-S1,609129.000
2025-S2,539037.000
2015-S1,659562.000
2015-S2,409952.000
2016-S1,415292.000
2016-S2,352615.000
2017-S1,289236.000
2017-S2,300423.000
2018-S1,270359.000
2018-S2,292782.000
2019-S1,531023.000
2019-S2,554367.000
2020-S1,709061.000
2020-S2,679081.000
2021-S1,723135.000
2021-S2,578568.000
2022-S1,575608.000
2022-S2,691479.000
2023-S1,870074.000
2023-S2,568665.000
2024-S1,587315.000
2024-S2,699967.000
2025-S1,927505.000
2025-S2,952285.000
2015-S1,144958.000
2015-S2,108456.000
2016-S1,77104.000
2016-S2,69236.000
2017-S1,53227.000
2017-S2,68200.000
2018-S1,53414.000
2018-S2,47927.000
2019-S1,29707.000
2019-S2,18196.000
2020-S1,52439.000
2020-S2,47660.000
2021-S1,86289.000
2021-S2,117760.000
2022-S1,155290.000
2022-S2,122347.000
2023-S1,130016.000
2023-S2,74047.000
2024-S1,105112.000
2024-S2,92948.000
2025-S1,141630.000
2025-S2,104016.000
2015-S1,3669297.850
2015-S2,3342748.106
2016-S1,3056002.801
2016-S2,2929658.339
2017-S1,2992822.287
2017-S2,2875769.976
2018-S1,2677530.180
2018-S2,2630719.488
2019-S1,2437075.836
2019-S2,2421598.944
2020-S1,2570567.008
2020-S2,2539001.137
2021-S1,2614455.541
2021-S2,2689027.259
2022-S1,3045984.198
2022-S2,3231194.936
2023-S1,3198485.339
2023-S2,3181405.819
2024-S1,3330135.550
2024-S2,3218860.667
2025-S1,3710233.150
2025-S2,3840134.867
2015-S1,2282.000
2015-S2,2843.000
2016-S1,2315.000
2016-S2,5048.000
2017-S1,4959.000
2017-S2,5259.000
2018-S1,6844.000
2018-S2,8669.000
2019-S1,6221.000
2019-S2,7533.000
2020-S1,3117.000
2020-S2,3289.000
2021-S1,1629.000
2021-S2,3023.000
2022-S1,4237.000
2022-S2,3348.000
2023-S1,3507.000
2023-S2,273.000
2024-S1,106.000
2024-S2,101.000
2025-S1,103.000
2025-S2,100.000
2015-S1,117205.652
2015-S2,104712.947
2016-S1,11884570.775
2016-S2,9996406.492
2017-S1,9797674.397
2017-S2,9410033.153
2018-S1,8410645.975
2018-S2,8218614.172
2019-S1,8216780.386
2019-S2,7916759.731
2020-S1,8922310.664
2020-S2,8474329.056
2021-S1,8937113.061
2021-S2,8947429.009
2022-S1,9442232.782
2022-S2,9835770.982
2023-S1,10035000.497
2023-S2,8647656.312
2024-S1,9116145.184
2024-S2,9156543.990
2025-S1,11240652.657
2025-S2,11207702.234
2015-S1,9227082.931
2015-S2,7691002.681
2016-S1,8271831.493
2016-S2,7499229.237
2017-S1,7628732.206
2017-S2,6589132.256
2018-S1,8058760.303
2018-S2,7517025.026
2019-S1,7883160.411
2019-S2,6929016.896
2020-S1,7376723.647
2020-S2,7482062.405
2021-S1,6979451.291
2021-S2,6031970.781
2022-S1,7719704.362
2022-S2,7463159.438
2023-S1,7400551.759
2023-S2,7418190.995
2024-S1,9181270.751
2024-S2,9976183.233
2025-S1,13613058.082
2025-S2,10138943.873
2015-S1,47373.000
2015-S2,43198.000
2016-S1,40488.000
2016-S2,6764.000
2017-S1,1188.000
2017-S2,1545.000
2018-S1,1853.000
2018-S2,2635.000
2019-S1,3978.000
2019-S2,3072.000
2020-S1,3240.000
2020-S2,6612.000
2021-S1,14027.000
2021-S2,10505.000
2022-S1,12601.000
2022-S2,11007.000
2023-S1,9874.000
2023-S2,16993.000
2024-S1,12800.000
2024-S2,15849.000
2025-S1,18141.000
2025-S2,17031.000
2016-S1,1251925.489
2016-S2,777449.771
2017-S1,689092.397
2017-S2,457879.326
2018-S1,327733.501
2018-S2,267222.357
2019-S1,412797.776
2019-S2,442385.519
2020-S1,629880.935
2020-S2,696213.062
2021-S1,562021.038
2021-S2,672474.648
2022-S1,762798.678
2022-S2,1032259.680
2023-S1,1156972.197
2023-S2,923163.966
2024-S1,841776.154
2024-S2,788807.041
2025-S1,845527.470
2025-S2,898102.732
2015-S1,32468.000
2015-S2,28568.000
2016-S1,24650.554
2016-S2,28387.356
2017-S1,29135.525
2017-S2,29218.495
2018-S1,26948.672
2018-S2,23480.530
2019-S1,17399.000
2019-S2,13969.000
2020-S1,13842.000
2020-S2,17710.000
2021-S1,19699.000
2021-S2,21734.000
2022-S1,14729.000
2022-S2,13555.000
2023-S1,8992.000
2023-S2,10131.000
2024-S1,11270.000
2024-S2,13695.000
2025-S1,17732.000
2025-S2,17442.000
2015-S1,117867.883
2015-S2,115363.572
2016-S1,365762.478
2016-S2,160439.492
2017-S1,150760.153
2017-S2,124753.531
2018-S1,149531.160
2018-S2,122215.579
2019-S1,112165.727
2019-S2,157894.977
2020-S1,125579.576
2020-S2,185305.206
2021-S1,126673.958
2021-S2,152404.189
2022-S1,223034.189
2022-S2,214637.296
2023-S1,169210.274
2023-S2,153117.172
2024-S1,116301.264
2024-S2,172531.684
2025-S1,218529.048
2025-S2,165818.787
2015-S1,2163.173
2015-S2,1157.824
2016-S1,2198.043
2016-S2,1976.698
2017-S1,1791.345
2017-S2,1966.781
2018-S1,1189.008
2018-S2,1813.870
2019-S1,2664.510
2019-S2,2337.232
2020-S1,2555.715
2020-S2,3045.854
2021-S1,2105.766
2021-S2,2566.811
2022-S1,3440.974
2022-S2,3417.541
2023-S1,3177.991
2023-S2,3957.207
2024-S1,3007.222
2024-S2,2994.700
2025-S1,3363.580
2025-S2,3392.166
2015-S1,5308501.690
2015-S2,4736559.739
2016-S1,5869545.908
2016-S2,5135178.142
2017-S1,5663800.604
2017-S2,5671399.302
2018-S1,5814464.903
2018-S2,5657565.623
2019-S1,5853047.083
2019-S2,5914426.928
2020-S1,6066778.334
2020-S2,6149821.198
2021-S1,6617805.393
2021-S2,6586733.650
2022-S1,6380698.446
2022-S2,7093250.000
2023-S1,6433950.181
2023-S2,7360360.414
2024-S1,8107186.281
2024-S2,7961233.738
2025-S1,9041982.658
2025-S2,9032672.531
2015-S1,186089.522
2015-S2,119651.265
2016-S1,124146.082
2016-S2,84996.594
2017-S1,137343.709
2017-S2,106104.756
2018-S1,106359.147
2018-S2,83175.757
2019-S1,94077.848
2019-S2,79060.656
2020-S1,81098.852
2020-S2,51543.011
2021-S1,47681.999
2021-S2,91583.023
2022-S1,67630.206
2022-S2,32830.258
2023-S1,37185.201
2023-S2,31525.646
2024-S1,35788.725
2024-S2,26202.018
2025-S1,41368.710
2025-S2,45379.636
2015-S1,12391482.054
2015-S2,10364529.714
2016-S1,9944552.891
2016-S2,8184277.097
2017-S1,8053963.850
2017-S2,7824114.734
2018-S1,6887201.887
2018-S2,6773032.420
2019-S1,6543891.967
2019-S2,6350467.835
2020-S1,7559434.151
2020-S2,7218855.210
2021-S1,7703595.914
2021-S2,7675569.016
2022-S1,8119445.018
2022-S2,8582409.745
2023-S1,8794644.005
2023-S2,7502000.155
2024-S1,7984994.003
2024-S2,8015518.933
2025-S1,9944974.282
2025-S2,9987791.505
2015-S1,4595.000
2015-S2,7149.000
2016-S1,8006.000
2016-S2,51843.000
2017-S1,25937.000
2017-S2,84293.000
2018-S1,104257.000
2018-S2,51740.000
2019-S1,48927.000
2019-S2,31020.000
2020-S1,77817.000
2020-S2,84372.000
2021-S1,404814.000
2021-S2,31017.000
2022-S1,23501.000
2022-S2,53457.000
2023-S1,49848.000
2023-S2,32199.000
2024-S1,60103.000
2024-S2,74489.000
2025-S1,94115.000
2025-S2,131828.000
2015-S1,40376689.038
2015-S2,32094220.313
2016-S1,41080939.686
2016-S2,29729041.695
2017-S1,31819683.561
2017-S2,32971124.619
2018-S1,38562963.100
2018-S2,35018887.418
2019-S1,43139974.350
2019-S2,40468440.666
2020-S1,45410276.729
2020-S2,49883119.804
2021-S1,46920386.634
2021-S2,46211126.257
2022-S1,30960660.050
2022-S2,33730201.184
2023-S1,36635194.000
2023-S2,34099547.608
2024-S1,40147937.149
2024-S2,37217686.433
2025-S1,51195537.301
2025-S2,56660483.563
2015-S1,63304.000
2015-S2,54262.000
2016-S1,44538.000
2016-S2,43455.000
2017-S1,40654.000
2017-S2,38135.000
2018-S1,35121.000
2018-S2,29680.000
2019-S1,28764.000
2019-S2,25557.000
2020-S1,20785.000
2020-S2,20752.000
2021-S1,17633.000
2021-S2,19274.000
2022-S1,18314.000
2022-S2,17214.000
2023-S1,18611.000
2023-S2,18551.000
2024-S1,18978.000
2024-S2,21784.000
2025-S1,29351.000
2025-S2,26354.000
2015-S1,26143.000
2015-S2,23024.000
2016-S1,26472.000
2016-S2,27905.000
2017-S1,28186.000
2017-S2,22895.000
2018-S1,22245.000
2018-S2,21028.000
2019-S1,21235.000
2019-S2,19861.000
2020-S1,24705.000
2020-S2,25735.000
2021-S1,22467.000
2021-S2,23114.000
2022-S1,25131.000
2022-S2,24009.000
2023-S1,20677.000
2023-S2,23475.000
2024-S1,21838.000
2024-S2,20587.000
2025-S1,19363.000
2025-S2,20018.000
2015-S1,3811.207
2015-S2,2884.193
2016-S1,1826.000
2016-S2,1354.000
2017-S1,1007.000
2017-S2,1029.000
2018-S1,826.000
2018-S2,764.000
2019-S1,625.000
2019-S2,500.000
2020-S1,901.000
2020-S2,752.000
2021-S1,800.000
2021-S2,694.000
2022-S1,1784.692
2022-S2,1438.224
2023-S1,1122.372
2023-S2,1147.669
2024-S1,1096.662
2024-S2,1303.050
2025-S1,1282.000
2025-S2,1481.000
2015-S1,15067.991
2015-S2,9258.769
2016-S1,6396.237
2016-S2,5155.803
2017-S1,4933.252
2017-S2,5940.063
2018-S1,4077.791
2018-S2,3423.181
2019-S1,5692.639
2019-S2,5005.482
2020-S1,4606.793
2020-S2,6262.896
2021-S1,12218.486
2021-S2,10771.578
2022-S1,6217.346
2022-S2,7665.475
2023-S1,7826.098
2023-S2,9254.295
2024-S1,8746.268
2024-S2,8644.523
2025-S1,15377.439
2025-S2,12697.145
2015-S1,157522.497
2015-S2,125911.537
2016-S1,310821.760
2016-S2,242345.977
2017-S1,139678.577
2017-S2,99345.341
2018-S1,123405.091
2018-S2,136568.411
2019-S1,104352.333
2019-S2,96176.755
2020-S1,106582.464
2020-S2,124365.108
2021-S1,149420.274
2021-S2,157718.811
2022-S1,342326.936
2022-S2,338184.271
2023-S1,353171.458
2023-S2,314143.906
2024-S1,379855.664
2024-S2,348362.377
2025-S1,247407.502
2025-S2,358331.367
2015-S1,431565.500
2015-S2,344114.000
2016-S1,270053.500
2016-S2,145007.500
2017-S1,115770.000
2017-S2,94975.500
2018-S1,84171.500
2018-S2,73252.000
2019-S1,85501.000
2019-S2,73445.000
2020-S1,71360.500
2020-S2,63439.000
2021-S1,51522.000
2021-S2,57994.000
2022-S1,53666.500
2022-S2,53774.500
2023-S1,56792.500
2023-S2,53839.000
2024-S1,58808.000
2024-S2,52145.500
2025-S1,71068.500
2025-S2,64203.500
2016-S1,334.580
2016-S2,236.104
2017-S1,200.323
2017-S2,173.048
2018-S1,164.097
2018-S2,152.610
2019-S1,282.767
2019-S2,275.111
2020-S1,365.524
2020-S2,364.473
2021-S1,305.580
2021-S2,287.482
2022-S1,369.573
2022-S2,413.039
2023-S1,411.546
2023-S2,420.967
2024-S1,435.684
2024-S2,583.718
2025-S1,4823.881
2025-S2,4872.196
2015-S1,27028.023
2015-S2,24608.646
2016-S1,27131.815
2016-S2,19038.942
2017-S1,16029.333
2017-S2,13546.975
2018-S1,11546.537
2018-S2,11108.762
2019-S1,12179.964
2019-S2,11040.310
2020-S1,11745.933
2020-S2,12003.319
2021-S1,8345.647
2021-S2,7496.006
2022-S1,4769.438
2022-S2,4681.109
2023-S1,4473.853
2023-S2,4484.131
2024-S1,4106.495
2024-S2,4316.377
2025-S1,3920.295
2025-S2,3628.696
2015-S1,27719.898
2015-S2,23981.150
2016-S1,24561.073
2016-S2,20111.870
2017-S1,17002.534
2017-S2,15249.280
2018-S1,14155.555
2018-S2,12118.030
2019-S1,16038.449
2019-S2,14537.462
2020-S1,16902.296
2020-S2,19466.291
2021-S1,15625.037
2021-S2,15813.112
2022-S1,23225.309
2022-S2,24801.093
2023-S1,23243.737
2023-S2,34547.661
2024-S1,21723.666
2024-S2,26234.555
2025-S1,40858.047
2025-S2,34424.868
2015-S1,32007.645
2015-S2,30844.597
2016-S1,100082.513
2016-S2,48639.791
2017-S1,55664.011
2017-S2,49648.123
2018-S1,63155.898
2018-S2,47979.539
2019-S1,40659.039
2019-S2,60769.484
2020-S1,39029.593
2020-S2,68801.088
2021-S1,38016.515
2021-S2,63010.375
2022-S1,66947.331
2022-S2,58114.994
2023-S1,46185.979
2023-S2,40403.361
2024-S1,27111.137
2024-S2,45671.275
2025-S1,59663.077
2025-S2,48421.903
2015-S1,7659.325
2015-S2,4795.597
2016-S1,3228.255
2016-S2,2591.083
2017-S1,2378.007
2017-S2,2857.565
2018-S1,2050.484
2018-S2,1732.238
2019-S1,2964.975
2019-S2,2402.472
2020-S1,2001.772
2020-S2,2844.579
2021-S1,5939.212
2021-S2,5253.018
2022-S1,2881.160
2022-S2,3786.856
2023-S1,3880.957
2023-S2,5184.127
2024-S1,4369.804
2024-S2,4395.623
2025-S1,7452.685
2025-S2,5846.901
2015-S1,2319458.000
2015-S2,2051726.000
2016-S1,2189458.000
2016-S2,1725568.000
2017-S1,2062421.000
2017-S2,2290159.000
2018-S1,1904808.000
2018-S2,1822007.000
2019-S1,1442003.000
2019-S2,1410855.000
2020-S1,1703153.000
2020-S2,1831381.000
2021-S1,1978223.000
2021-S2,1717538.000
2022-S1,1898688.000
2022-S2,1620052.000
2023-S1,2083482.000
2023-S2,1320704.000
2024-S1,1620218.000
2024-S2,1820764.000
2025-S1,1986766.000
2025-S2,2162993.000
2015-S1,182547.556
2015-S2,166270.414
2016-S1,265377.841
2016-S2,186088.272
2017-S1,180046.406
2017-S2,165388.177
2018-S1,193686.371
2018-S2,170811.079
2019-S1,162821.303
2019-S2,173013.089
2020-S1,188215.026
2020-S2,210502.866
2021-S1,158748.074
2021-S2,155254.137
2022-S1,236350.293
2022-S2,273029.824
2023-S1,252851.378
2023-S2,221754.390
2024-S1,168180.298
2024-S2,224809.263
2025-S1,231144.302
2025-S2,188304.373
2015-S1,2794642.009
2015-S2,2480149.130
2016-S1,4080265.051
2016-S2,2356059.326
2017-S1,1849988.921
2017-S2,1434045.295
2018-S1,1325730.174
2018-S2,1183233.152
2019-S1,1745407.459
2019-S2,1657379.738
2020-S1,3085746.077
2020-S2,2543555.147
2021-S1,2115124.399
2021-S2,2054204.076
2022-S1,2866305.298
2022-S2,3731700.147
2023-S1,3681728.306
2023-S2,3471507.954
2024-S1,3339861.305
2024-S2,3497983.955
2025-S1,3245107.268
2025-S2,3487977.746
2015-S1,29935.000
2015-S2,26545.000
2016-S1,28607.000
2016-S2,28483.000
2017-S1,22773.000
2017-S2,21519.000
2018-S1,18336.000
2018-S2,18407.000
2019-S1,18793.000
2019-S2,15220.000
2020-S1,15267.000
2020-S2,11896.000
2021-S1,11963.000
2021-S2,13664.000
2022-S1,14840.000
2022-S2,12325.000
2023-S1,11529.000
2023-S2,11785.000
2024-S1,12133.000
2024-S2,11304.000
2025-S1,10593.000
2025-S2,15944.000
2015-S1,21900695.154
2015-S2,19732897.202
2016-S1,17095971.243
2016-S2,14422047.719
2017-S1,14546193.684
2017-S2,14112623.598
2018-S1,12939073.990
2018-S2,12140619.238
2019-S1,12233030.332
2019-S2,11443470.203
2020-S1,11487669.427
2020-S2,11498285.986
2021-S1,10632010.721
2021-S2,10207369.076
2022-S1,10976134.202
2022-S2,10844780.523
2023-S1,12933836.017
2023-S2,13219614.359
2024-S1,12432763.183
2024-S2,11629321.916
2025-S1,13573064.322
2025-S2,13327690.506
2016-S1,0.001
2016-S2,0.001
2017-S1,0.001
2017-S2,0.001
2018-S1,0.001
2018-S2,0.001
2019-S1,NaN
2019-S2,NaN
2020-S1,NaN
2020-S2,NaN
2021-S1,NaN
2021-S2,NaN
2022-S1,0.005
2022-S2,0.006
2023-S1,0.006
2023-S2,0.005
2024-S1,0.005
2024-S2,0.005
2025-S1,0.060
2025-S2,0.063
2015-S1,4482.000
2015-S2,3975.000
2016-S1,4743.000
2016-S2,3583.000
2017-S1,2623.000
2017-S2,2312.000
2018-S1,1882.000
2018-S2,1794.000
2019-S1,1697.000
2019-S2,1645.000
2020-S1,1631.000
2020-S2,1374.000
2021-S1,908.000
2021-S2,742.000
2022-S1,668.000
2022-S2,957.000
2023-S1,880.000
2023-S2,1050.000
2024-S1,919.000
2024-S2,828.000
2025-S1,1712.000
2025-S2,2703.000
2015-S1,536.000
2015-S2,1136.000
2016-S1,1084.000
2016-S2,351.000
2017-S1,4481.000
2017-S2,6554.000
2018-S1,695.000
2018-S2,10.000
2019-S1,51.000
2019-S2,12.000
2020-S1,2.000
2020-S2,NaN
2021-S1,232.000
2021-S2,14.000
2022-S1,14.000
2022-S2,40.000
2023-S1,157.000
2023-S2,1.000
2024-S1,731.000
2024-S2,822.000
2025-S1,842.000
2025-S2,2049.000
2015-S1,4488.598
2015-S2,3680.891
2016-S1,3940.914
2016-S2,4816.293
2017-S1,4789.927
2017-S2,6671.939
2018-S1,5016.846
2018-S2,5434.110
2019-S1,7321.031
2019-S2,7858.121
2020-S1,9921.776
2020-S2,11652.725
2021-S1,14611.937
2021-S2,11860.705
2022-S1,10299.326
2022-S2,13829.379
2023-S1,17199.818
2023-S2,13025.884
2024-S1,12987.888
2024-S2,12368.325
2025-S1,13205.899
2025-S2,12807.847
2015-S1,11244.386
2015-S2,8921.724
2016-S1,12042.634
2016-S2,9671.710
2017-S1,10772.154
2017-S2,10051.599
2018-S1,9985.658
2018-S2,34839.259
2019-S1,13112.007
2019-S2,12345.896
2020-S1,10340.759
2020-S2,18730.482
2021-S1,18045.847
2021-S2,16773.382
2022-S1,8238.397
2022-S2,8093.321
2023-S1,10420.822
2023-S2,9383.562
2024-S1,10738.891
2024-S2,19179.774
2025-S1,21112.444
2025-S2,27616.694
2015-S1,317513.545
2015-S2,294921.125
2016-S1,667224.904
2016-S2,367261.801
2017-S1,346276.628
2017-S2,304928.229
2018-S1,357009.761
2018-S2,307137.712
2019-S1,284209.368
2019-S2,344158.850
2020-S1,324381.713
2020-S2,406902.373
2021-S1,293245.782
2021-S2,315242.553
2022-S1,476977.556
2022-S2,503471.554
2023-S1,441915.922
2023-S2,385037.752
2024-S1,294448.942
2024-S2,409604.321
2025-S1,474755.679
2025-S2,370282.870
2015-S1,94519.000
2015-S2,77416.000
2016-S1,105097.000
2016-S2,64762.000
2017-S1,65073.000
2017-S2,65137.000
2018-S1,59155.000
2018-S2,53606.000
2019-S1,42057.000
2019-S2,38378.000
2020-S1,34919.000
2020-S2,31731.000
2021-S1,35064.000
2021-S2,36896.000
2022-S1,30094.000
2022-S2,29736.000
2023-S1,27628.000
2023-S2,23897.000
2024-S1,31954.000
2024-S2,35030.000
2025-S1,39931.000
2025-S2,36453.000
2015-S1,5086646.000
2015-S2,4280927.000
2016-S1,4059429.000
2016-S2,3196625.000
2017-S1,2961335.000
2017-S2,2730629.000
2018-S1,2433644.000
2018-S2,2342853.000
2019-S1,2084806.000
2019-S2,1980818.000
2020-S1,2313389.000
2020-S2,2155166.000
2021-S1,2209879.000
2021-S2,2052100.000
2022-S1,2195066.000
2022-S2,2168484.000
2023-S1,2389914.000
2023-S2,1498726.000
2024-S1,1536445.000
2024-S2,1480886.000
2025-S1,1937613.000
2025-S2,1699021.000
2015-S1,18816.940
2015-S2,24289.797
2016-S1,39496.980
2016-S2,25431.522
2017-S1,25001.433
2017-S2,20952.251
2018-S1,19599.320
2018-S2,18698.639
2019-S1,23629.397
2019-S2,20261.190
2020-S1,19914.790
2020-S2,17797.708
2021-S1,16541.683
2021-S2,13053.834
2022-S1,11611.237
2022-S2,16294.521
2023-S1,10455.760
2023-S2,10975.209
2024-S1,12962.087
2024-S2,13812.782
2025-S1,19481.348
2025-S2,32923.328
2016-S1,266.000
2016-S2,80863.000
2017-S1,98681.000
2017-S2,168579.000
2018-S1,113.000
2018-S2,185.000
2019-S1,NaN
2019-S2,100.000
2020-S1,NaN
2020-S2,NaN
2021-S1,NaN
2021-S2,1083.000
2022-S1,3464.602
2022-S2,436.859
2023-S1,391.909
2023-S2,3207.471
2024-S1,3164.796
2024-S2,3057.197
2025-S1,3386.000
2025-S2,310.000
2016-S1,23472.004
2016-S2,160969.531
2017-S1,116948.401
2017-S2,141033.793
2018-S1,117719.383
2018-S2,130250.883
2019-S1,48383.400
2019-S2,35470.404
2020-S1,20390.394
2020-S2,22560.279
2021-S1,35533.615
2021-S2,32427.871
2022-S1,24262.774
2022-S2,29502.462
2023-S1,30012.977
2023-S2,24644.457
2024-S1,26467.808
2024-S2,38995.632
2025-S1,38767.204
2025-S2,28155.972
2015-S1,158614.334
2015-S2,40483.616
2016-S1,38206.903
2016-S2,38695.537
2017-S1,47942.824
2017-S2,37363.649
2018-S1,46100.204
2018-S2,149758.706
2019-S1,54093.271
2019-S2,56580.435
2020-S1,52918.740
2020-S2,52658.324
2021-S1,54969.589
2021-S2,46137.758
2022-S1,39627.419
2022-S2,33588.383
2023-S1,39328.209
2023-S2,38804.736
2024-S1,46054.191
2024-S2,55471.184
2025-S1,61567.700
2025-S2,84119.500
2016-S1,0.004
2016-S2,0.003
2017-S1,0.002
2017-S2,2.002
2018-S1,4.002
2018-S2,5.002
2019-S1,4.002
2019-S2,0.002
2020-S1,2.002
2020-S2,2.002
2021-S1,1.002
2021-S2,8.002
2022-S1,6.000
2022-S2,3.000
2023-S1,4.000
2023-S2,5.000
2024-S1,7.000
2024-S2,1.000
2025-S1,1.000
2015-S1,130179133.200
2015-S2,121616682.137
2016-S1,128986794.621
2016-S2,105593780.380
2017-S1,126552858.204
2017-S2,121890453.570
2018-S1,129416881.228
2018-S2,114009509.520
2019-S1,135430729.290
2019-S2,117173311.057
2020-S1,135529060.641
2020-S2,132618902.204
2021-S1,140112098.289
2021-S2,128404510.345
2022-S1,149635254.709
2022-S2,152004235.902
2023-S1,190541302.002
2023-S2,188773611.148
2024-S1,206082779.418
2024-S2,187952616.390
2025-S1,256307207.480
2025-S2,245093891.952
2016-S1,2893.996
2016-S2,2115.576
2017-S1,2843.696
2017-S2,2839.296
2018-S1,3396.661
2018-S2,6526.897
2019-S1,52323.857
2019-S2,57791.013
2020-S1,71750.316
2020-S2,87524.039
2021-S1,89379.234
2021-S2,100832.142
2022-S1,267939.351
2022-S2,250646.559
2023-S1,332382.970
2023-S2,350406.397
2024-S1,503067.549
2024-S2,540537.985
2025-S1,686471.983
2025-S2,590544.342
2015-S1,5637.000
2015-S2,6217.000
2016-S1,7180.000
2016-S2,53943.000
2017-S1,26591.000
2017-S2,80979.000
2018-S1,100312.000
2018-S2,61314.000
2019-S1,56994.000
2019-S2,32065.000
2020-S1,92838.000
2020-S2,76925.000
2021-S1,403152.000
